motif_id	cluster	source_id	tf_name	family_name	motif_type	PMID
M05881_2.00	AC0114	NR4A2	NR4A2	Nuclear receptor	SMiLE-seq	28092692
M05882_2.00	AC0132	RXRa	RXRA	Nuclear receptor	SMiLE-seq	28092692
M05883_2.00	AC0123	RORb	RORB	Nuclear receptor	SMiLE-seq	28092692
M05887_2.00	AC0691	NFKB1	NFKB1	Rel	SMiLE-seq	28092692
M05890_2.00	AC0127	TCF7	TCF7	Sox	SMiLE-seq	28092692
M05891_2.00	AC0253	SOX10	SOX10	Sox	SMiLE-seq	28092692
M05892_2.00	AC0255	SOX6	SOX6	Sox	SMiLE-seq	28092692
M05893_2.00	AC0255	SOX15	SOX15	Sox	SMiLE-seq	28092692
M05894_2.00	AC0255	SOX5	SOX5	Sox	SMiLE-seq	28092692
M05895_2.00	AC0127	LEF1	LEF1	Sox	SMiLE-seq	28092692
M05896_2.00	AC0255	SOX17	SOX17	Sox	SMiLE-seq	28092692
M05897_2.00	AC0253	SOX2	SOX2	Sox	SMiLE-seq	28092692
M05898_2.00	AC0255	SRY	SRY	Sox	SMiLE-seq	28092692
M06465_2.00	AC0503	MA0163.1	PLAG1	C2H2 ZF	B1H	24194598
M07550_2.00	AC0495	CTCF_1	CTCF	C2H2 ZF	ChIP-exo	22153082
M07551_2.00	AC0214	CTCF_2	CTCF	C2H2 ZF	ChIP-exo	22153082
M07552_2.00	AC0383	CTCF_3	CTCF	C2H2 ZF	ChIP-exo	22153082
M07562_2.00	AC0447	ZKSCAN2.RCADE.ReprocessedData	ZKSCAN2	C2H2 ZF,MADF	ChIP-seq+ChIP-exo	29146583
M07563_2.00	AC0618	ZNF263.RCADE.ReprocessedData	ZNF263	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07564_2.00	AC0653	ZNF582.MEME.OriginalMapping	ZNF582	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07565_2.00	AC0457	ZNF506.RCADE.OriginalMapping	ZNF506	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07566_2.00	AC0591	ZNF324A.RCADE.ReprocessedData	ZNF324	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07567_2.00	AC0400	ZNF671.RCADE.ReprocessedData	ZNF671	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07568_2.00	AC0142	ZNF264.RCADE.ReprocessedData	ZNF264	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07569_2.00	AC0613	ZNF343.RCADE.ReprocessedData	ZNF343	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07570_2.00	AC0239	ZNF302.RCADE.ReprocessedData	ZNF302	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07571_2.00	AC0222	ZNF184.RCADE.ReprocessedData	ZNF184	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07572_2.00	AC0585	ZNF419.RCADE.OriginalMapping	ZNF419	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07573_2.00	AC0651	ZNF85.RCADE.ReprocessedData	ZNF85	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07574_2.00	AC0531	ZNF684.RCADE.ReprocessedData	ZNF684	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07575_2.00	AC0607	ZNF430.RCADE.OriginalMapping	ZNF430	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07576_2.00	AC0588	ZNF549.RCADE.OriginalMapping	ZNF549	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07577_2.00	AC0335	ZNF211.RCADE.OriginalMapping	ZNF211	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07578_2.00	AC0455	ZNF205.MEME.OriginalMapping	ZNF205	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07579_2.00	AC0463	ZNF45.ChIP-seq.ReprocessedData	ZNF45	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07580_2.00	AC0155	ZNF133.RCADE.OriginalMapping	ZNF133	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07581_2.00	AC0558	ZNF484.RCADE.ReprocessedData	ZNF484	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07582_2.00	AC0179	ZNF557.MEME.OriginalMapping	ZNF557	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07583_2.00	AC0401	ZNF337.RCADE.ReprocessedData	ZNF337	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07584_2.00	AC0085	ZNF317.RCADE.OriginalMapping	ZNF317	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07585_2.00	AC0205	ZNF331.RCADE.ReprocessedData	ZNF331	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07586_2.00	AC0581	ZNF141.RCADE.ReprocessedData	ZNF141	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07587_2.00	AC0572	ZNF304.RCADE.ReprocessedData	ZNF304	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07588_2.00	AC0561	ZNF132.RCADE.OriginalMapping	ZNF132	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07589_2.00	AC0211	ZNF189.RCADE.ReprocessedData	ZNF189	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07590_2.00	AC0221	ZNF287.RCADE.ReprocessedData	ZNF287	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07591_2.00	AC0302	ZIM3.RCADE.OriginalMapping	ZIM3	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07592_2.00	AC0556	ZFP14.RCADE.OriginalMapping	ZFP14	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07593_2.00	AC0631	ZNF614.MEME.OriginalMapping	ZNF614	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07594_2.00	AC0520	ZNF300.MEME.OriginalMapping	ZNF300	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07595_2.00	AC0563	RBAK.RCADE.ReprocessedData	RBAK	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07596_2.00	AC0166	ZNF157.RCADE.OriginalMapping	ZNF157	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07597_2.00	AC0214	ZNF182.RCADE.OriginalMapping	ZNF182	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07598_2.00	AC0028	ZNF7.RCADE.ReprocessedData	ZNF7	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07599_2.00	AC0196	ZNF214.MEME.OriginalMapping	ZNF214	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07600_2.00	AC0203	ZNF547.MEME.OriginalMapping	ZNF547	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07601_2.00	AC0183	ZNF776.RCADE.OriginalMapping	ZNF776	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07602_2.00	AC0490	ZNF18.ChIP-seq.ReprocessedData	ZNF18	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07603_2.00	AC0557	ZNF19.RCADE.ReprocessedData	ZNF19	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07604_2.00	AC0257	ZNF222.RCADE.ReprocessedData	ZNF222	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07605_2.00	AC0221	ZNF235.ChIP-seq.ReprocessedData	ZNF235	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07606_2.00	AC0402	ZNF714.RCADE.OriginalMapping	ZNF714	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07607_2.00	AC0373	ZNF333.RCADE.ReprocessedData	ZNF333	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07608_2.00	AC0594	ZNF382.RCADE.OriginalMapping	ZNF382	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07609_2.00	AC0403	ZNF496.MEME.OriginalMapping	ZNF496	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07610_2.00	AC0571	PRDM9.RCADE.ReprocessedData	PRDM9	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07611_2.00	AC0170	ZNF12.RCADE.OriginalMapping	ZNF12	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07612_2.00	AC0576	ZNF202.MEME.OriginalMapping	ZNF202	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07613_2.00	AC0304	ZNF3.RCADE.ReprocessedData	ZNF3	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07614_2.00	AC0525	ZNF180.RCADE.OriginalMapping	ZNF180	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07615_2.00	AC0518	ZNF641.RCADE.OriginalMapping	ZNF641	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07616_2.00	AC0178	ZNF610.RCADE.OriginalMapping	ZNF610	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07617_2.00	AC0509	ZNF528.RCADE.OriginalMapping	ZNF528	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07618_2.00	AC0617	ZNF701.RCADE.ReprocessedData	ZNF701	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07619_2.00	AC0166	ZNF283.RCADE.OriginalMapping	ZNF283	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07620_2.00	AC0165	ZNF558.RCADE.ReprocessedData	ZNF558	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07621_2.00	AC0580	ZNF30.RCADE.OriginalMapping	ZNF30	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07622_2.00	AC0033	ZNF354A.RCADE.OriginalMapping	ZNF354A	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07623_2.00	AC0399	ZNF764.ChIP-seq.ReprocessedData	ZNF764	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07624_2.00	AC0182	ZNF778.RCADE.ReprocessedData	ZNF778	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07625_2.00	AC0565	ZNF212.MEME.OriginalMapping	ZNF212	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07626_2.00	AC0616	ZNF282.RCADE.ReprocessedData	ZNF282	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07627_2.00	AC0496	ZNF439.MEME.OriginalMapping	ZNF439	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07628_2.00	AC0206	ZNF440.RCADE.OriginalMapping	ZNF440	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07629_2.00	AC0397	ZNF562.MEME.OriginalMapping	ZNF562	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07630_2.00	AC0303	ZNF561.MEME.OriginalMapping	ZNF561	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07631_2.00	AC0404	ZNF584.RCADE.ReprocessedData	ZNF584	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07632_2.00	AC0468	ZNF274.RCADE.ReprocessedData	ZNF274	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07633_2.00	AC0192	ZIK1.RCADE.ReprocessedData	ZIK1	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07634_2.00	AC0340	ZNF540.MEME.OriginalMapping	ZNF540	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07635_2.00	AC0219	ZNF570.RCADE.OriginalMapping	ZNF570	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07636_2.00	AC0195	ZNF621.MEME.OriginalMapping	ZNF621	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07637_2.00	AC0199	ZNF680.RCADE.OriginalMapping	ZNF680	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07638_2.00	AC0180	ZNF483.RCADE.ReprocessedData	ZNF483	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07639_2.00	AC0481	ZNF417.RCADE.OriginalMapping	ZNF417	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07640_2.00	AC0577	ZNF791.ChIP-seq.ReprocessedData	ZNF791	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07641_2.00	AC0508	ZNF266.RCADE.OriginalMapping	ZNF266	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07642_2.00	AC0580	ZNF519.RCADE.OriginalMapping	ZNF519	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07643_2.00	AC0227	ZNF25.ChIP-seq.ReprocessedData	ZNF25	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07644_2.00	AC0393	ZNF77.MEME.OriginalMapping	ZNF77	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07645_2.00	AC0405	ZNF169.RCADE.OriginalMapping	ZNF169	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07646_2.00	AC0215	ZNF613.RCADE.ReprocessedData	ZNF613	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07647_2.00	AC0619	ZNF135.RCADE.ReprocessedData	ZNF135	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07648_2.00	AC0377	ZNF620.MEME.OriginalMapping	ZNF620	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07649_2.00	AC0654	ZNF619.MEME.OriginalMapping	ZNF619	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07650_2.00	AC0057	ZNF114.ChIP-seq.ReprocessedData	ZNF114	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07651_2.00	AC0504	ZNF454.MEME.OriginalMapping	ZNF454	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07652_2.00	AC0525	ZNF543.RCADE.ReprocessedData	ZNF543	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07653_2.00	AC0033	ZNF354B.RCADE.ReprocessedData	ZNF354B	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07654_2.00	AC0495	ZNF223.MEME.OriginalMapping	ZNF223	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07655_2.00	AC0495	ZNF552.ChIP-seq.ReprocessedData	ZNF552	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07656_2.00	AC0406	ZNF154.RCADE.ReprocessedData	ZNF154	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07657_2.00	AC0609	ZNF816.RCADE.ReprocessedData	ZNF816	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07658_2.00	AC0580	ZNF571.RCADE.ReprocessedData	ZNF571	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07659_2.00	AC0233	ZNF443.RCADE.ReprocessedData	ZNF443	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07660_2.00	AC0499	ZNF792.MEME.OriginalMapping	ZNF792	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07661_2.00	AC0372	ZNF707.RCADE.OriginalMapping	ZNF707	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07662_2.00	AC0571	HKR1.RCADE.ReprocessedData	HKR1	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07663_2.00	AC0506	ZNF101.RCADE.OriginalMapping	ZNF101	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07664_2.00	AC0224	ZNF716.RCADE.OriginalMapping	ZNF716	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07665_2.00	AC0210	ZNF708.RCADE.ReprocessedData	ZNF708	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07666_2.00	AC0570	ZNF662.RCADE.ReprocessedData	ZNF662	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07667_2.00	AC0502	ZNF320.RCADE.OriginalMapping	ZNF320	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07668_2.00	AC0569	ZNF530.RCADE.ReprocessedData	ZNF530	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07669_2.00	AC0407	ZNF730.RCADE.OriginalMapping	ZNF730	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07670_2.00	AC0319	ZFP1.MEME.OriginalMapping	ZFP1	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07671_2.00	AC0166	ZNF93.RCADE.ReprocessedData	ZNF93	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07672_2.00	AC0390	ZFP90.RCADE.OriginalMapping	ZFP90	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07673_2.00	AC0507	ZNF479.RCADE.OriginalMapping	ZNF479	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07674_2.00	AC0408	ZNF445.ChIP-seq.ReprocessedData	ZNF445	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07675_2.00	AC0409	ZNF74.MEME.OriginalMapping	ZNF74	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07676_2.00	AC0171	ZNF267.RCADE.ReprocessedData	ZNF267	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07677_2.00	AC0173	ZNF566.RCADE.OriginalMapping	ZNF566	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07678_2.00	AC0571	ZNF529.MEME.OriginalMapping	ZNF529	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07679_2.00	AC0410	ZNF284.RCADE.OriginalMapping	ZNF284	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07680_2.00	AC0411	ZNF749.RCADE.ReprocessedData	ZNF749	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07681_2.00	AC0165	ZNF17.RCADE.ReprocessedData	ZNF17	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07682_2.00	AC0190	ZNF555.MEME.OriginalMapping	ZNF555	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07683_2.00	AC0542	ZNF75D.RCADE.OriginalMapping	ZNF75D	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07684_2.00	AC0560	ZNF197.RCADE.ReprocessedData	ZNF197	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07685_2.00	AC0185	ZFP69B.RCADE.OriginalMapping	ZFP69B	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07686_2.00	AC0185	ZFP69.RCADE.OriginalMapping	ZFP69	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07687_2.00	AC0174	ZNF626.RCADE.ReprocessedData	ZNF626	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07688_2.00	AC0458	ZNF793.RCADE.OriginalMapping	ZNF793	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07689_2.00	AC0571	ZNF383.RCADE.ReprocessedData	ZNF383	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07690_2.00	AC0109	ZNF669.RCADE.OriginalMapping	ZNF669	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07691_2.00	AC0172	ZNF548.RCADE.OriginalMapping	ZNF548	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07692_2.00	AC0222	ZNF567.RCADE.OriginalMapping	ZNF567	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07693_2.00	AC0187	ZNF573.RCADE.OriginalMapping	ZNF573	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07694_2.00	AC0558	ZNF527.RCADE.ReprocessedData	ZNF527	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07695_2.00	AC0412	ZNF33A.RCADE.ReprocessedData	ZNF33A	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07696_2.00	AC0344	ZKSCAN3.RCADE.OriginalMapping	ZKSCAN3	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07697_2.00	AC0226	ZNF79.RCADE.ReprocessedData	ZNF79	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07698_2.00	AC0593	ZNF681.RCADE.OriginalMapping	ZNF681	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07699_2.00	AC0346	ZNF766.MEME.OriginalMapping	ZNF766	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07700_2.00	AC0413	ZNF565.RCADE.ReprocessedData	ZNF565	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07701_2.00	AC0538	ZNF765.RCADE.OriginalMapping	ZNF765	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07702_2.00	AC0678	ZNF124.RCADE.OriginalMapping	ZNF124	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07703_2.00	AC0414	ZNF777.MEME.OriginalMapping	ZNF777	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07704_2.00	AC0144	ZNF605.RCADE.ReprocessedData	ZNF605	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07705_2.00	AC0162	ZNF799.RCADE.OriginalMapping	ZNF799	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07706_2.00	AC0149	ZNF782.RCADE.ReprocessedData	ZNF782	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07707_2.00	AC0547	ZNF846.MEME.OriginalMapping	ZNF846	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07708_2.00	AC0320	ZNF136.RCADE.OriginalMapping	ZNF136	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07709_2.00	AC0614	ZKSCAN5.RCADE.OriginalMapping	ZKSCAN5	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07710_2.00	AC0232	ZNF33B.RCADE.ReprocessedData	ZNF33B	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07711_2.00	AC0596	ZNF431.ChIP-seq.ReprocessedData	ZNF431	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07712_2.00	AC0154	ZNF418.ChIP-seq.ReprocessedData	ZNF418	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07713_2.00	AC0415	ZNF585A.RCADE.ReprocessedData	ZNF585A	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07714_2.00	AC0159	ZNF429.RCADE.OriginalMapping	ZNF429	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07715_2.00	AC0580	ZNF100.RCADE.ReprocessedData	ZNF100	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07716_2.00	AC0564	ZNF398.ChIP-seq.ReprocessedData	ZNF398	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07717_2.00	AC0524	ZNF441.RCADE.ReprocessedData	ZNF441	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07718_2.00	AC0537	ZNF682.RCADE.ReprocessedData	ZNF682	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07719_2.00	AC0615	ZNF257.RCADE.ReprocessedData	ZNF257	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07720_2.00	AC0600	ZNF785.ChIP-seq.ReprocessedData	ZNF785	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07721_2.00	AC0416	ZNF786.MEME.OriginalMapping	ZNF786	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07722_2.00	AC0200	ZNF675.RCADE.ReprocessedData	ZNF675	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07723_2.00	AC0179	ZNF860.RCADE.OriginalMapping	ZNF860	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07724_2.00	AC0677	ZNF695.MEME.OriginalMapping	ZNF695	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07725_2.00	AC0388	ZNF615.RCADE.OriginalMapping	ZNF615	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07726_2.00	AC0417	ZNF433.RCADE.OriginalMapping	ZNF433	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07727_2.00	AC0525	ZNF460.RCADE.ReprocessedData	ZNF460	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07728_2.00	AC0595	ZNF81.RCADE.OriginalMapping	ZNF81	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07729_2.00	AC0167	ZNF780A.RCADE.ReprocessedData	ZNF780A	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07730_2.00	AC0189	ZNF181.RCADE.ReprocessedData	ZNF181	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07731_2.00	AC0166	ZNF44.RCADE.OriginalMapping	ZNF44	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07732_2.00	AC0418	ZNF790.ChIP-seq.ReprocessedData	ZNF790	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07733_2.00	AC0565	ZNF823.RCADE.ReprocessedData	ZNF823	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07734_2.00	AC0579	ZNF311.MEME.OriginalMapping	ZNF311	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07735_2.00	AC0357	ZNF273.RCADE.OriginalMapping	ZNF273	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07736_2.00	AC0558	ZNF84.RCADE.ReprocessedData	ZNF84	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07737_2.00	AC0204	ZNF667.ChIP-seq.ReprocessedData	ZNF667	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07738_2.00	AC0419	ZNF649.RCADE.ReprocessedData	ZNF649	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07739_2.00	AC0250	ZNF248.RCADE.OriginalMapping	ZNF248	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07740_2.00	AC0147	ZNF334.MEME.OriginalMapping	ZNF334	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07741_2.00	AC0609	ZNF485.RCADE.OriginalMapping	ZNF485	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07742_2.00	AC0191	ZNF442.MEME.OriginalMapping	ZNF442	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07743_2.00	AC0630	ZNF26.MEME.OriginalMapping	ZNF26	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07744_2.00	AC0386	ZNF69.MEME.OriginalMapping	ZNF69	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07745_2.00	AC0675	ZNF480.RCADE.ReprocessedData	ZNF480	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07746_2.00	AC0481	ZNF587.RCADE.ReprocessedData	ZNF587	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07747_2.00	AC0145	ZNF808.RCADE.OriginalMapping	ZNF808	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07748_2.00	AC0582	ZNF28.RCADE.OriginalMapping	ZNF28	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07749_2.00	AC0379	ZNF627.RCADE.OriginalMapping	ZNF627	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07750_2.00	AC0493	ZNF789.RCADE.OriginalMapping	ZNF789	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07751_2.00	AC0573	ZNF534.RCADE.OriginalMapping	ZNF534	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07752_2.00	AC0013	ZNF525.RCADE.ReprocessedData	ZNF525	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07753_2.00	AC0603	ZNF805.RCADE.OriginalMapping	ZNF805	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07754_2.00	AC0525	ZNF468.RCADE.OriginalMapping	ZNF468	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07755_2.00	AC0236	ZNF616.RCADE.OriginalMapping	ZNF616	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07756_2.00	AC0364	ZFP57.MEME.OriginalMapping	ZFP57	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07757_2.00	AC0420	ZNF783.MEME.OriginalMapping	ZNF783	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
M07758_2.00	AC0421	ZNF425.MEME.OriginalMapping	ZNF425	C2H2 ZF	ChIP-seq+ChIP-exo	29146583
